1: 24.10.2014.19.2.38.227
347: 24.10.2014.19.3.11.114
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493295.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,175.800,0.0254,340.449302,-0.0004,0.0*495e3aa4
348: 24.10.2014.19.3.11.194
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493295.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7457,434255.6828,667.6883,52.1000,WGS84,2.0413,1.5072,3.5062,"0",175.800,0.000,17,13,0,0,0,08,0,01*08c49145
349: 24.10.2014.19.3.11.306
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493295.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,176.000,0.0133,148.835833,0.0088,0.0*a0265042
350: 24.10.2014.19.3.11.401
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493295.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7334,434255.6969,667.6759,52.1000,WGS84,2.0444,1.5090,3.5125,"0",176.000,0.000,18,13,0,0,0,08,0,01*a72b59eb
351: 24.10.2014.19.3.11.513
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493295.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,176.200,0.0148,213.693363,-0.0211,0.0*fd8f73bc
352: 24.10.2014.19.3.11.593
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493295.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7436,434255.6794,667.6833,52.1000,WGS84,2.0477,1.5116,3.5188,"0",176.200,0.000,18,13,0,0,0,08,0,01*fe32f3de
353: 24.10.2014.19.3.11.704
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493296.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,176.400,0.0397,267.780174,0.0072,0.0*a7b556ad
354: 24.10.2014.19.3.11.800
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493296.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7310,434255.6852,667.6829,52.1000,WGS84,2.0511,1.5139,3.5252,"0",176.400,0.000,18,13,0,0,0,08,0,01*d3c1e5bc
355: 24.10.2014.19.3.11.912
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493296.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,176.600,0.0323,341.033776,-0.0183,0.0*9b5863ff
356: 24.10.2014.19.3.11.992
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493296.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7059,434255.7052,667.6813,52.1000,WGS84,2.0546,1.5165,3.5316,"0",176.600,0.000,17,13,0,0,0,08,0,01*07285571
357: 24.10.2014.19.3.12.103
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493296.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,176.800,0.0133,199.542044,-0.0162,0.0*5ab314c1
358: 24.10.2014.19.3.12.199
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493296.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6878,434255.7148,667.6809,52.1000,WGS84,2.0584,1.5195,3.5381,"0",176.800,0.000,18,13,0,0,0,08,0,01*56662cdd
359: 24.10.2014.19.3.12.311
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493296.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,177.000,0.0051,128.876560,-0.0130,0.0*5b68401f
360: 24.10.2014.19.3.12.390
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493296.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6874,434255.7093,667.6882,52.1000,WGS84,2.0620,1.5221,3.5446,"0",177.000,0.000,17,13,0,0,0,08,0,01*845dca0d
361: 24.10.2014.19.3.12.502
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493296.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,177.200,0.0095,180.143433,0.0111,0.0*612c2ef2
362: 24.10.2014.19.3.12.598
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493296.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6880,434255.6960,667.7103,52.1000,WGS84,2.0656,1.5246,3.5512,"0",177.200,0.000,17,13,0,0,0,08,0,01*edb43fe3
363: 24.10.2014.19.3.12.709
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493297.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,177.400,0.0453,185.903207,0.0054,0.0*63fe3914
364: 24.10.2014.19.3.12.789
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493297.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7019,434255.6721,667.7339,52.1000,WGS84,2.0691,1.5273,3.5574,"0",177.400,0.000,17,13,0,0,0,08,0,01*de02ac38
365: 24.10.2014.19.3.12.901
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493297.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,177.600,0.0282,210.724734,-0.0016,0.0*bf4207a0
366: 24.10.2014.19.3.12.996
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493297.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7019,434255.6682,667.7366,52.1000,WGS84,2.0725,1.5298,3.5639,"0",177.600,0.000,17,13,0,0,0,08,0,01*3aed8bdd
367: 24.10.2014.19.3.13.108
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493297.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,177.800,0.0432,3.519340,-0.0685,0.0*b5c9a2b1
368: 24.10.2014.19.3.13.204
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493297.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.7086,434255.6632,667.7415,52.1000,WGS84,2.0760,1.5325,3.5703,"0",177.800,0.000,16,13,0,0,0,08,0,01*576fa6cb
369: 24.10.2014.19.3.13.299
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493297.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,178.000,0.0392,162.270760,0.0192,0.0*11092e44
370: 24.10.2014.19.3.13.395
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493297.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6872,434255.6785,667.7348,52.1000,WGS84,2.0796,1.5351,3.5768,"0",178.000,0.000,16,13,0,0,0,08,0,01*79b4fa0a
371: 24.10.2014.19.3.13.507
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493297.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,178.200,0.0223,225.378312,-0.0364,0.0*ea936b39
372: 24.10.2014.19.3.13.602
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493297.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6715,434255.6915,667.7300,52.1000,WGS84,2.0832,1.5379,3.5832,"0",178.200,0.000,17,13,0,0,0,08,0,01*970dbeb3
373: 24.10.2014.19.3.13.714
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493298.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,178.400,0.0153,94.398723,-0.0071,0.0*596b5d78
374: 24.10.2014.19.3.13.794
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493298.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6798,434255.6905,667.7334,52.1000,WGS84,2.0865,1.5402,3.5896,"0",178.400,0.000,17,13,0,0,0,08,0,01*5c0ea3a0
375: 24.10.2014.19.3.13.905
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493298.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,178.600,0.0147,341.089314,-0.0155,0.0*f6abdea2
376: 24.10.2014.19.3.14.1
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493298.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6812,434255.6846,667.7350,52.1000,WGS84,2.0901,1.5427,3.5962,"0",178.600,0.000,18,13,0,0,0,08,0,01*176941f6
377: 24.10.2014.19.3.14.113
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493298.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,178.800,0.0408,224.590064,0.0396,0.0*4b072c6d
378: 24.10.2014.19.3.14.193
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493298.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6819,434255.6801,667.7424,52.1000,WGS84,2.0935,1.5451,3.6027,"0",178.800,0.000,18,13,0,0,0,08,0,01*a4004bba
379: 24.10.2014.19.3.14.304
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493298.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,179.000,0.0148,234.965722,0.0104,0.0*98b393a1
380: 24.10.2014.19.3.14.400
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493298.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6890,434255.6626,667.7639,52.1000,WGS84,2.0970,1.5477,3.6091,"0",179.000,0.000,18,13,0,0,0,08,0,01*b8f55fed
381: 24.10.2014.19.3.14.511
#BESTVELA,COM1,0,56.5,FINESTEERING,1815,493298.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,179.200,0.0187,131.469972,-0.0144,0.0*4aab4fbd
382: 24.10.2014.19.3.14.591
#BESTUTMA,COM1,0,56.5,FINESTEERING,1815,493298.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6848,434255.6628,667.7745,52.1000,WGS84,2.1005,1.5504,3.6155,"0",179.200,0.000,17,13,0,0,0,08,0,01*529bfeeb
383: 24.10.2014.19.3.14.703
#BESTVELA,COM1,0,56.5,FINESTEERING,1815,493299.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,179.400,0.0090,264.775547,-0.0104,0.0*6e71f33f
384: 24.10.2014.19.3.14.799
#BESTUTMA,COM1,0,56.5,FINESTEERING,1815,493299.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6783,434255.6642,667.7761,52.1000,WGS84,2.1041,1.5530,3.6220,"0",179.400,0.000,18,13,0,0,0,08,0,01*639ee2d0
385: 24.10.2014.19.3.14.910
#BESTVELA,COM1,0,56.5,FINESTEERING,1815,493299.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,179.600,0.0187,51.798008,0.0022,0.0*c8c90f12
386: 24.10.2014.19.3.14.990
#BESTUTMA,COM1,0,56.5,FINESTEERING,1815,493299.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6829,434255.6621,667.7782,52.1000,WGS84,2.1077,1.5556,3.6286,"0",179.600,0.000,17,13,0,0,0,08,0,01*88c30405
387: 24.10.2014.19.3.15.102
#BESTVELA,COM1,0,56.5,FINESTEERING,1815,493299.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,179.800,0.0073,239.840829,0.0267,0.0*ecb90d8e
388: 24.10.2014.19.3.15.197
#BESTUTMA,COM1,0,56.5,FINESTEERING,1815,493299.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6884,434255.6460,667.7976,52.1000,WGS84,2.1113,1.5582,3.6352,"0",179.800,0.000,17,13,0,0,0,08,0,01*4facef84
389: 24.10.2014.19.3.15.309
#BESTVELA,COM1,0,56.5,FINESTEERING,1815,493299.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,180.000,0.0157,57.523225,-0.0176,0.0*7841a948
390: 24.10.2014.19.3.15.389
#BESTUTMA,COM1,0,56.5,FINESTEERING,1815,493299.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6874,434255.6523,667.8044,52.1000,WGS84,2.1149,1.5610,3.6417,"0",180.000,0.000,17,13,0,0,0,08,0,01*205beb6c
391: 24.10.2014.19.3.15.500
#BESTVELA,COM1,0,56.5,FINESTEERING,1815,493299.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,180.200,0.0060,38.265042,-0.0388,0.0*93aef2b7
392: 24.10.2014.19.3.15.596
#BESTUTMA,COM1,0,56.5,FINESTEERING,1815,493299.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6869,434255.6371,667.8251,52.1000,WGS84,2.1185,1.5636,3.6482,"0",180.200,0.000,17,13,0,0,0,08,0,01*83b45091
393: 24.10.2014.19.3.15.708
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493300.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,180.400,0.0116,219.253329,-0.0030,0.0*d1cb7161
394: 24.10.2014.19.3.15.803
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493300.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6935,434255.6318,667.8279,52.1000,WGS84,2.1222,1.5665,3.6548,"0",180.400,0.000,16,13,0,0,0,08,0,01*f6449c1d
395: 24.10.2014.19.3.15.915
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493300.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,180.600,0.0123,192.535197,0.0473,0.0*8032afcd
396: 24.10.2014.19.3.15.995
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493300.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6803,434255.6492,667.8181,52.1000,WGS84,2.1256,1.5691,3.6611,"0",180.600,0.000,16,13,0,0,0,08,0,01*359c5c1a
397: 24.10.2014.19.3.16.106
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493300.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,180.800,0.0285,233.078501,0.0198,0.0*59bc3697
398: 24.10.2014.19.3.16.202
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493300.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6860,434255.6305,667.8257,52.1000,WGS84,2.1293,1.5718,3.6678,"0",180.800,0.000,17,13,0,0,0,08,0,01*d6a6bded
399: 24.10.2014.19.3.16.314
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493300.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.000,0.0069,95.379841,0.0060,0.0*08407382
400: 24.10.2014.19.3.16.394
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493300.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6660,434255.6402,667.8338,52.1000,WGS84,2.1332,1.5746,3.6746,"0",181.000,0.000,17,13,0,0,0,08,0,01*b1f57c9b
401: 24.10.2014.19.3.16.505
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493300.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.200,0.0224,227.629266,0.0177,0.0*de1dec59
402: 24.10.2014.19.3.16.601
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493300.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6693,434255.6334,667.8343,52.1000,WGS84,2.1367,1.5771,3.6812,"0",181.200,0.000,18,13,0,0,0,08,0,01*c9b13aaa
403: 24.10.2014.19.3.16.712
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493301.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.400,0.0307,211.203144,0.0333,0.0*2d93f7bd
404: 24.10.2014.19.3.16.792
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493301.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6574,434255.6542,667.8231,52.1000,WGS84,2.1404,1.5799,3.6878,"0",181.400,0.000,18,13,0,0,0,08,0,01*24180b5f
405: 24.10.2014.19.3.16.904
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493301.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.600,0.0070,205.231746,0.0120,0.0*8bd8df05
406: 24.10.2014.19.3.17.0
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493301.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6652,434255.6462,667.8324,52.1000,WGS84,2.1440,1.5825,3.6945,"0",181.600,0.000,18,13,0,0,0,08,0,01*66d7acf4
407: 24.10.2014.19.3.17.111
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493301.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.800,0.0227,174.438436,-0.0038,0.0*96c51449
408: 24.10.2014.19.3.17.191
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493301.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6411,434255.6654,667.8218,52.1000,WGS84,2.1478,1.5854,3.7011,"0",181.800,0.000,17,13,0,0,0,08,0,01*f41ecb62
409: 24.10.2014.19.3.17.303
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493301.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,182.000,0.0264,203.642351,0.0180,0.0*aa243845
410: 24.10.2014.19.3.17.398
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493301.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6413,434255.6670,667.8194,52.1000,WGS84,2.1513,1.5880,3.7076,"0",182.000,0.000,18,13,0,0,0,08,0,01*2730fcad
411: 24.10.2014.19.3.17.510
#BESTVELA,COM1,0,56.0,FINESTEERING,1815,493301.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,182.200,0.0046,3.033282,-0.0221,0.0*2e25223d
412: 24.10.2014.19.3.17.590
#BESTUTMA,COM1,0,56.0,FINESTEERING,1815,493301.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6226,434255.6922,667.8013,52.1000,WGS84,2.1551,1.5909,3.7143,"0",182.200,0.000,17,13,0,0,0,08,0,01*75a70246
413: 24.10.2014.19.3.17.701
#BESTVELA,COM1,0,55.5,FINESTEERING,1815,493302.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,182.400,0.0523,189.266920,0.0494,0.0*61f6fa5e
414: 24.10.2014.19.3.17.797
#BESTUTMA,COM1,0,55.5,FINESTEERING,1815,493302.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6248,434255.6869,667.8076,52.1000,WGS84,2.1587,1.5936,3.7209,"0",182.400,0.000,17,13,0,0,0,08,0,01*b4c7f14e
415: 24.10.2014.19.3.17.909
#BESTVELA,COM1,0,55.5,FINESTEERING,1815,493302.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,182.600,0.0126,293.319615,-0.0390,0.0*d96c3e76
416: 24.10.2014.19.3.17.989
#BESTUTMA,COM1,0,55.5,FINESTEERING,1815,493302.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6241,434255.6757,667.8201,52.1000,WGS84,2.1624,1.5963,3.7276,"0",182.600,0.000,17,13,0,0,0,08,0,01*c93686af
417: 24.10.2014.19.3.18.100
#BESTVELA,COM1,0,55.5,FINESTEERING,1815,493302.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,182.800,0.0160,224.714376,0.0045,0.0*ff103f4d
418: 24.10.2014.19.3.18.196
#BESTUTMA,COM1,0,55.5,FINESTEERING,1815,493302.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6209,434255.6756,667.8256,52.1000,WGS84,2.1662,1.5992,3.7343,"0",182.800,0.000,17,13,0,0,0,08,0,01*3fac36b1
419: 24.10.2014.19.3.18.307
#BESTVELA,COM1,0,55.5,FINESTEERING,1815,493302.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,183.000,0.0251,328.327239,-0.0518,0.0*3150ab01
420: 24.10.2014.19.3.18.404
#BESTUTMA,COM1,0,55.5,FINESTEERING,1815,493302.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6219,434255.6770,667.8273,52.1000,WGS84,2.1697,1.6017,3.7409,"0",183.000,0.000,16,13,0,0,0,08,0,01*fe16fffd
421: 24.10.2014.19.3.18.516
#BESTVELA,COM1,0,55.5,FINESTEERING,1815,493302.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,183.200,0.0225,229.046412,0.0561,0.0*277b9731
422: 24.10.2014.19.3.18.596
#BESTUTMA,COM1,0,55.5,FINESTEERING,1815,493302.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6117,434255.6706,667.8499,52.1000,WGS84,2.1734,1.6045,3.7475,"0",183.200,0.000,16,13,0,0,0,08,0,01*b28ec82e
423: 24.10.2014.19.3.18.707
#BESTVELA,COM1,0,55.5,FINESTEERING,1815,493303.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,183.400,0.0060,169.307141,-0.0097,0.0*eab2d791
424: 24.10.2014.19.3.18.803
#BESTUTMA,COM1,0,55.5,FINESTEERING,1815,493303.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6020,434255.6671,667.8596,52.1000,WGS84,2.1769,1.6071,3.7542,"0",183.400,0.000,17,13,0,0,0,08,0,01*92d25704
425: 24.10.2014.19.3.18.914
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493303.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,183.600,0.0080,138.912340,-0.0209,0.0*6bd2c463
426: 24.10.2014.19.3.18.994
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493303.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.5968,434255.6687,667.8709,52.1000,WGS84,2.1807,1.6099,3.7609,"0",183.600,0.000,17,13,0,0,0,08,0,01*862150a3
427: 24.10.2014.19.3.19.106
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493303.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,183.800,0.0023,15.056026,-0.0205,0.0*debd45e4
428: 24.10.2014.19.3.19.202
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493303.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.5975,434255.6629,667.8707,52.1000,WGS84,2.1844,1.6127,3.7676,"0",183.800,0.000,18,13,0,0,0,08,0,01*d889270b
429: 24.10.2014.19.3.19.313
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493303.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,184.000,0.0121,295.639366,0.0358,0.0*a904429f
430: 24.10.2014.19.3.19.393
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493303.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6020,434255.6487,667.8876,52.1000,WGS84,2.1882,1.6154,3.7744,"0",184.000,0.000,18,13,0,0,0,08,0,01*8f36c5c5
431: 24.10.2014.19.3.19.505
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493303.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,184.200,0.0229,227.229687,0.0428,0.0*e5ac9684
432: 24.10.2014.19.3.19.600
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493303.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6014,434255.6495,667.8850,52.1000,WGS84,2.1920,1.6182,3.7812,"0",184.200,0.000,18,13,0,0,0,08,0,01*e90297f5
433: 24.10.2014.19.3.19.712
#BESTVELA,COM1,0,58.0,FINESTEERING,1815,493304.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,184.400,0.0336,356.153280,-0.0367,0.0*6e09e95c
434: 24.10.2014.19.3.19.792
#BESTUTMA,COM1,0,58.0,FINESTEERING,1815,493304.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6062,434255.6412,667.8863,52.1000,WGS84,2.1955,1.6208,3.7877,"0",184.400,0.000,17,13,0,0,0,08,0,01*ebb0f893
435: 24.10.2014.19.3.19.903
#BESTVELA,COM1,0,59.0,FINESTEERING,1815,493304.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,184.600,0.0311,16.432736,-0.0516,0.0*453bb4fa
436: 24.10.2014.19.3.19.999
#BESTUTMA,COM1,0,59.0,FINESTEERING,1815,493304.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6195,434255.6291,667.8909,52.1000,WGS84,2.1992,1.6236,3.7945,"0",184.600,0.000,18,13,0,0,0,08,0,01*7ad147b7
437: 24.10.2014.19.3.20.111
#BESTVELA,COM1,0,59.0,FINESTEERING,1815,493304.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,184.800,0.0471,226.396410,0.0034,0.0*3d53b089
438: 24.10.2014.19.3.20.191
#BESTUTMA,COM1,0,59.0,FINESTEERING,1815,493304.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6155,434255.6284,667.9014,52.1000,WGS84,2.2029,1.6263,3.8012,"0",184.800,0.000,17,13,0,0,0,08,0,01*ffc9f3c6
439: 24.10.2014.19.3.20.302
#BESTVELA,COM1,0,59.0,FINESTEERING,1815,493304.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,185.000,0.0114,345.899967,-0.0315,0.0*db3c6d0d
440: 24.10.2014.19.3.20.398
#BESTUTMA,COM1,0,59.0,FINESTEERING,1815,493304.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6055,434255.6381,667.9033,52.1000,WGS84,2.2066,1.6291,3.8079,"0",185.000,0.000,17,13,0,0,0,08,0,01*776e0039
441: 24.10.2014.19.3.20.509
#BESTVELA,COM1,0,59.0,FINESTEERING,1815,493304.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,185.200,0.0135,302.718976,0.0111,0.0*76c10fd6
442: 24.10.2014.19.3.20.589
#BESTUTMA,COM1,0,59.0,FINESTEERING,1815,493304.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6094,434255.6304,667.9158,52.1000,WGS84,2.2103,1.6319,3.8146,"0",185.200,0.000,17,13,0,0,0,08,0,01*8e85a42b
443: 24.10.2014.19.3.20.701
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493305.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,185.400,0.0299,264.991713,0.0597,0.0*d8a529fa
444: 24.10.2014.19.3.20.796
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493305.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6068,434255.6210,667.9284,52.1000,WGS84,2.2141,1.6347,3.8215,"0",185.400,0.000,17,13,0,0,0,08,0,01*c0b77cc1
445: 24.10.2014.19.3.20.908
#BESTVELA,COM1,0,57.5,FINESTEERING,1815,493305.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,185.600,0.0229,98.166151,-0.0101,0.0*3ff17664
446: 24.10.2014.19.3.21.4
#BESTUTMA,COM1,0,57.5,FINESTEERING,1815,493305.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4467786.6003,434255.6282,667.9195,52.1000,WGS84,2.2178,1.6375,3.8282,"0",185.600,0.000,16,13,0,0,0,08,0,01*41d22423
447: 24.10.2014.19.3.21.100
